Datasheet 3: Test Dataset,,,
,,,
smiles,DD2,,
CC(C)[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)C[C@@H](C(=O)NCCN2CCOCC2)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
CC(C)[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)C[C@@H](C(=O)NCCCN2CCOCC2)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
CC(C)C[C@@H]1NC(=O)C[C@@H](C(=O)NCCCN(C)C)NC(=O)c2ccccc2OCCN(C)C1=O,0,,
COC[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N[C@@H](CC(C)C)C(=O)N(C)CCOc2ccccc2C(=O)N1,0,,
CN1C(=O)[C@H](Cc2ccccc2)NC(=O)CC[C@@H](C(=O)NCCN2CCCCC2)NC(=O)c2ccccc2OC[C@H]1Cc1ccccc1,0,,
O=C1C[C@@H](C(=O)NCCc2cnccn2)NC(=O)c2ccccc2OCCNC(=O)[C@H](CO)N1,0,,
CN1CCOc2ccccc2C(=O)N[C@H](C(=O)NCCOc2ccc(F)cc2)CCC(=O)N[C@@H](Cc2ccc(O)cc2)C1=O,0,,
COC[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N[C@@H](C(C)C)C(=O)N(C)CCOc2ccccc2C(=O)N1,0,,
CCOc1ccc(CCCNC(=O)[C@@H]2CC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C)COc3ccccc3C(=O)N2)cc1OC,0,,
CCOCCNC(=O)[C@@H]1CC(=O)NC2(CCCC2)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C)COc2ccccc2C(=O)N1,0,,
CC(C)[C@H]1NC(=O)C(C)(C)NC(=O)C[C@@H](C(=O)NCCCN2CCCC2=O)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
CC(C)[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)C[C@@H](C(=O)NCCCN(C)C)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
CN(CCOc1ccccc1F)C(=O)[C@@H]1CC(=O)N[C@H](Cc2ccccc2)C(=O)N(C)CCOc2ccccc2C(=O)N1,0,,
CC(C)(CNC(=O)[C@@H]1CC(=O)N[C@@H](CCC(N)=O)C(=O)NCCOc2ccccc2C(=O)N1)c1ccc(F)cc1,0,,
CCOc1ccc(CCCNC(=O)[C@@H]2CC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCOc3ccccc3C(=O)N2)cc1OC,0,,
COc1ccc(OCCNC(=O)[C@@H]2CC(=O)N[C@@H](C(C)C)C(=O)N[C@H](Cc3ccccc3)COc3ccccc3C(=O)N2)cc1,0,,
CC(C)[C@H]1NC(=O)CC[C@@H](C(=O)NCCc2ccc(F)cc2)NC(=O)C[C@H](c2ccc(F)cc2)NC(=O)[C@H](CO)NC1=O,0,,
C[C@@H](O)[C@@H]1NC(=O)C[C@@H](C(=O)NCCN2CCCCCC2)NC(=O)c2ccccc2OCCCNC1=O,0,,
CC(C)[C@H]1NC(=O)C2(CCCC2)NC(=O)C[C@@H](C(=O)NCCN2CCCC2=O)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
CC(C)[C@H]1NC(=O)C(C)(C)NC(=O)C[C@@H](C(=O)NCc2ccc(CN3CCCC3=O)cc2)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
CC(C)[C@H]1NC(=O)C2(CCCC2)NC(=O)C[C@@H](C(=O)NCCCN2CCOCC2)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
CCOc1ccc(CCCNC(=O)[C@@H]2CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C)COc3ccccc3C(=O)N2)cc1OC,0,,
CC(C)[C@@H]1NC(=O)C[C@@H](C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,0,,
COc1cccc(CCCNC(=O)[C@@H]2CCC(=O)N[C@H](C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](c3ccc(F)cc3)CC(=O)N2)c1,0,,
Cc1csc(CCCNC(=O)[C@@H]2CC(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CCOc3ccccc3C(=O)N2)n1,0,,
CN1CCOc2ccccc2C(=O)N[C@H](C(=O)NCCOc2ccc(Cl)cc2)CCC(=O)N[C@@H](CC(N)=O)C1=O,0,,
CC(C)C[C@@H]1NC(=O)CC[C@@H](C(=O)NCCc2ccc(F)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,0,,
COC[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N[C@@H](CO)C(=O)NCCCOc2ccccc2C(=O)N1,0,,
Cc1csc(CCCNC(=O)[C@@H]2CC(=O)NC(C)(C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C)COc3ccccc3C(=O)N2)n1,0,,
COc1ccc(CCNC(=O)[C@@H]2CC(=O)NC(C)(C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C)COc3ccccc3C(=O)N2)cc1,0,,
CC(C)[C@H]1NC(=O)C2(CCCC2)NC(=O)C[C@@H](C(=O)NCCCN(C)C)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
CC(C)[C@H]1NC(=O)C2(CCCC2)NC(=O)C[C@@H](C(=O)NCCCCN2CCCC2)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
CC(C)C[C@H]1NC(=O)C[C@@H](C(=O)NCCOc2ccc(Cl)cc2)NC(=O)c2ccccc2OCCCNC1=O,0,,
CC(C)[C@@H]1NC(=O)CC[C@@H](C(=O)NCC2(c3cccc(F)c3)CCOCC2)NC(=O)c2ccccc2OC[C@@H](Cc2ccccc2)N(C)C1=O,0,,
CC1(C)NC(=O)C[C@@H](C(=O)NCCCc2ccccc2)NC(=O)c2ccccc2OC[C@@H](Cc2ccccc2)NC1=O,0,,
CN1CCOc2ccccc2C(=O)N[C@H](C(=O)NCCOc2ccc(F)cc2)CCC(=O)N[C@@H](CC(N)=O)C1=O,0,,
O=C1C[C@@H](C(=O)NCCN2CCCC2=O)NC(=O)c2ccccc2OCCNC(=O)[C@H](Cc2ccccc2)N1,0,,
COc1ccc(OCCNC(=O)[C@@H]2CC(=O)NC3(CCCCC3)C(=O)N[C@H](C(C)C)C(=O)NCCOc3ccccc3C(=O)N2)cc1,0,,
COCCN1CCN(C(=O)[C@@H]2CC(=O)NC3(CCCC3)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C)COc3ccccc3C(=O)N2)CC1,0,,
CC(C)[C@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)C[C@@H](C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
COc1cccc(CCCNC(=O)[C@@H]2CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C)COc3ccccc3C(=O)N2)c1,0,,
COc1ccc(OCCNC(=O)[C@@H]2CCC(=O)N[C@H](C(C)C)C(=O)N[C@@H](C)COc3ccccc3C(=O)N2)cc1,0,,
CC[C@H](C)[C@@H]1NC(=O)C[C@@H](C(=O)NCC2(c3cccc(F)c3)CCOCC2)NC(=O)c2ccccc2OCCN(C)C1=O,0,,
CN1CCOc2ccccc2C(=O)N[C@H](C(=O)NCC2(c3cccc(F)c3)CCOCC2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,0,,
CCOc1ccc(CCCNC(=O)[C@@H]2CCC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1OC,0,,
COc1ccc(OCCNC(=O)[C@@H]2CCC(=O)N[C@@H](Cc3ccccc3)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1,0,,
CCN1CCN(C(=O)[C@@H]2CC(=O)N[C@@H](CC(N)=O)C(=O)NCCOc3ccccc3C(=O)N2)CC1,0,,
CCN1CCC[C@H]1CNC(=O)[C@@H]1CC(=O)NC2(CCCCC2)C(=O)N[C@H](C(C)C)C(=O)NCCOc2ccccc2C(=O)N1,0,,
CCc1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)no1,0,,
Cc1ncccc1C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCCCC1,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(F)c3)CCO2)C1=O,0,,
COc1ccc(C)cc1CC(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnccn3)CCO2)C1=O,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnn3C)CCO2)C1=O,0,,
Cc1nccn1CC(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ocnc3C)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncnc3)CCO2)C1=O,0,,
Cc1nn(C)cc1C(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,0,,
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccn3)CCO2)C1=O,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(F)cc3)CCO2)C1=O,0,,
Cc1ccc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)c(=O)n1C,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3F)CCO2)C1=O,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)CCCn3cccn3)CCO2)C1=O,0,,
Cc1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)on1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccn(C)n3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(F)cc3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(C)c3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cn(C)nc3C)CCO2)C1=O,0,,
O=C(Cc1ccc(F)cc1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnn(C)c3)CCO2)C1=O,0,,
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccncn3)CCO2)C1=O,0,,
CCn1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)cn1,0,,
O=C(c1ccncn1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
Cc1nc(C)c(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)s1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(C)nc3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3scnc3C)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCOCC3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN3CCCC3)CCO2)C1=O,0,,
COCc1cccc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)c1,0,,
Cc1nc(C)c(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)s1,0,,
Cc1n[nH]c(C)c1CC(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,0,,
Cc1ncsc1C(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,0,,
Cc1ncc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)c(C)n1,0,,
Cc1ccc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)cc1F,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CNS(C)(=O)=O)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(OC)c3)CCO2)C1=O,0,,
CCOCC(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncs3)CCO2)C1=O,0,,
Cc1nc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)co1,0,,
Cc1cccnc1C(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3)CCO2)C1=O,0,,
COCCC(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,0,,
CCc1noc(C)c1C(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,0,,
CC(=O)N[C@H](CC(N)=O)C(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncnc3C)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cn3cccn3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3ccccc3C)CCO2)C1=O,0,,
O=C(CCN1CCOCC1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
CCOCC(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncs3)CCO2)C1=O,0,,
O=C(c1cncs1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
O=C(Cc1ccccc1F)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
Cc1cccc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)c1,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3cccnc3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(C)on3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnc(C)n3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCN3CCCC3)CCO2)C1=O,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)CCn3ccnc3)CCO2)C1=O,0,,
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)C(C)(C)OC)CCO2)C1=O,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(F)ccc3F)CCO2)C1=O,0,,
Cc1cncc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)c1,0,,
Cc1ccccc1C(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,0,,
O=C(c1ccc(F)cc1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
COCc1cccc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)c1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C(C)(C)OC)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3c(C)noc3C)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccnn3)CCO2)C1=O,0,,
COCc1nc2ccccc2n1CC(=O)N1CCCCCOc2ccccc2Oc2ncccc2C1,0,,
Cc1ccccc1CC(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,0,,
CN1CCC(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)CC1,0,,
CCn1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)cn1,0,,
CC(=O)NCC(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,0,,
CN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3ccc(F)cc3)CCO2)C1=O,0,,
Cc1cccc(C)c1OCC(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(C)no3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnn(CC)c3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3C)CCO2)C1=O,0,,
Cc1noc2nc(C(C)C)cc(C(=O)N3CCCCCOc4ccccc4Oc4ncccc4C3)c12,0,,
COc1ccccc1-c1noc(C)c1C(=O)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3cccc(c3)OC2)CC1,1,,
CC(C)C[C@@H]1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2ccc3c(c2)OCO3)CC(=O)N1,0,,
CC(C)CC(=O)N1CCCN(Cc2ccccc2)CCN(C(=O)C2CCCCC2)Cc2ccccc21,0,,
COCC(=O)N1CCCCCCCCN(C(=O)C2CCCCC2)Cc2ccccc21,0,,
CC(C)CC(=O)N1CCCCCCCN(C(=O)C2CCCCC2)Cc2ccccc21,0,,
C/C1=C\CCC2(CCN(C(=O)C3=NN(C)C(=O)CC3)CC2)CNC(=O)c2ccccc2OCC1,0,,
CC(=O)N1CCCN(C)CCN(C(=O)c2ccc3c(c2)ncn3C)Cc2ccccc21,0,,
COCC(=O)N1CCCN(C(C)C)CCN(C(=O)CN2CCCC2=O)Cc2ccccc21,0,,
CCc1nnsc1C(=O)N1CCCCCCN(Cc2ccccc2)CCC1,0,,
Cc1c(C(=O)N2CCCCCCCN(C(=O)C(C)C)c3ccccc3C2)cccc1N1CCOCC1,0,,
O=C(c1ccc(-c2ncn[nH]2)cc1)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3cccc(c3)OC2)CC1,0,,
Cc1cccc(C(=O)N2CCCCCCCN(C(=O)CC(C)C)c3ccccc3C2)c1,0,,
CC(=O)N1CCCCCCN(C(=O)CCc2ccccc2)Cc2ccccc21,0,,
COc1cccc(C(=O)N2CCCCCCN(C(=O)c3ccccc3C)Cc3ccccc32)c1,0,,
COc1ccc(C(=O)N2CCCCCCN(C(C)=O)c3ccccc3C2)cc1,0,,
Cc1cc(C)n(CCC(=O)NC[C@@H]2CC[C@@H](C)C[C@H](O)C[C@@H](c3ccccc3)C[C@@]2(C)O)c(=O)n1,0,,
CCN1CCOc2ccccc2C(=O)N[C@@H](CC(=O)N2CCC(O)CC2)C(=O)N[C@@H](C(C)C)C1=O,0,,
CN(C)S(=O)(=O)N1CCOCC(C(=O)N2CCCCCCN(Cc3ccccc3)CCC2)C1,0,,
CCc1nnsc1C(=O)N1CCC2(CCCCCc3ccccc3OCCN(C)C2=O)CC1,0,,
CC(=O)N1CCCN(c2ncccn2)CCN(C(=O)c2noc3c2CCCCC3)Cc2ccccc21,0,,
O=C1COc2ccccc2C/C=C/C[C@@H]2[C@@H](CCCN2CC(=O)N2CCOCC2)N1,0,,
CCCCCCc1ccc(C(=O)N2CCCCCCCCN(C(C)=O)c3ccccc3C2)cc1,0,,
CC(=O)N1CCCCCCCCN(C(=O)COc2ccc(Cl)cc2)Cc2ccccc21,0,,
CCOc1ccccc1C(=O)N1CCCCCCCCN(C(=O)CC(C)C)c2ccccc2C1,0,,
O=C(c1ccc(F)cc1)N1CCN(Cc2ccccc2)CCCNc2ccccc2C1,0,,
COCc1nc2ccccc2n1CC(=O)NC[C@@]1(C)CC[C@@H](C)C[C@H](O)C[C@@H](c2ccccc2)C1,0,,
CCC(=O)N1CCCCCCCCN(C(=O)C2CC2)c2ccccc2C1,0,,
Cc1ccc(-n2nc(C(=O)N3CCCCCCN(Cc4ccccc4)CCC3)nc2C)cc1,0,,
CCn1cc(Cl)c(C(=O)N2CCC3(CCCCCc4ccccc4OCCN(C)C3=O)CC2)n1,0,,
Cc1onc(C(=O)N2CCCCCCCCN(C(=O)C3CC3)c3ccccc3C2)c1CN(C)C,0,,
COc1cccc(CN2CCCN(C(C)=O)c3ccccc3CN(C(=O)[C@H](N)C(C)C)CC2)c1,0,,
Cc1cc(CN2CCOCC2)oc1C(=O)N1CCCCCCCN(C(=O)C(C)C)c2ccccc2C1,0,,
CC(C)C(=O)N1CCCCCCCN(C(=O)c2ccc(Br)cc2)Cc2ccccc21,0,,
CC(C)C(=O)N1CCCCCCCN(C(=O)c2ccc(F)cc2)Cc2ccccc21,0,,
O=C(c1ccc(Br)cc1)N1CCN(Cc2ccccc2)CCCNc2ccccc2C1,0,,
CC(=O)N1CCCCCCCN(C(=O)CN)Cc2ccccc21,0,,
CC(C)CC(=O)N1CCCN(C(=O)c2cc3ncc(CCO)cn3n2)CCNCc2ccccc21,0,,
Cc1cc(C)n(CCCC(=O)N2CCCCCCN(Cc3ccccc3)CCC2)c(=O)n1,0,,
Nc1ncc(CC(=O)N2CCC3(CCCCc4ccccc4OC[C@@H]4CCCN4C3=O)CC2)c(=O)[nH]1,0,,
COc1cccc(CN2CCCN(C(C)=O)c3ccccc3CN(C(=O)[C@@H]3CCCCN3)CC2)c1,0,,
CC(C)[C@H]1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2n[nH]c3ccccc23)CC(=O)N1,0,,
CCn1cc(S(=O)(=O)N2CCCCCCCCN(C(=O)COC)c3ccccc3C2)cn1,0,,
CC(=O)N1CCCCCCN(C(=O)C2CCCCC2)Cc2ccccc21,0,,
CN1CCOc2ccccc2C(=O)NCCCCC2(CCN(C(=O)CCC3CCC3)CC2)C1=O,0,,
C[C@@H]1CC[C@@H](CN)[C@](C)(O)C[C@H](c2ccccc2)C[C@@H](O)C1,0,,
CC(=O)N1CCCCCCCN(C(=O)C(N)CC(C)C)Cc2ccccc21,0,,
C[C@@H]1NC(=O)C2(CCCCc3ccccc3OCCNC1=O)CCN(Cc1nccs1)CC2,0,,
Cc1onc(-c2cccnc2)c1C(=O)N1CCCCCCN(Cc2ccccc2)CCC1,1,,
CN1CCOc2ccccc2CCCCCC2(CCN(C(=O)CN3CCCC3=O)CC2)C1=O,0,,
CC(=O)N1CCCN(Cc2ccccc2)CCN(C(=O)Cn2cncn2)Cc2ccc(Cl)cc21,0,,
CN1C(=O)COc2ccccc2CCCC[C@@H]2[C@H]1CCCN2C(=O)c1cncs1,0,,
COCC(=O)N1CCCCCCCCN(S(=O)(=O)c2cccc(OC)c2)Cc2ccccc21,0,,
CCC(=O)N1CCCCCCN(C(C)=O)c2ccccc2C1,0,,
O=C(c1c(F)cccc1F)N1CCN(Cc2ccccc2)CCCNc2ccccc2C1,0,,
COCCn1c(C(=O)N2CCC3(CCCCOC[C@@H]4CCCN4C(=O)c4cccc(c4)OC3)CC2)cc2ccccc21,1,,
CC(C)CC(=O)N1CCCCCCCN(C(=O)c2ccc(F)cc2)Cc2ccccc21,0,,
CN1CCOc2ccccc2CCCCCC2(CCN(C(=O)CCN3CCCC3)CC2)C1=O,0,,
O=C(Cn1c2c(c3ccccc31)CCC2)N1CCCCCCN(Cc2ccccc2)CCC1,0,,
CCN1CCC(C(=O)N2CCC3(CCCCCc4ccccc4OCCN(C)C3=O)CC2)CC1,0,,
Cc1onc(-c2ccncc2)c1C(=O)N1CCCCCCCCN(C(=O)C2CC2)c2ccccc2C1,0,,
O=C1CN(C(=O)c2ccccc2)CCCCNC(=O)c2cc(Cl)ccc2OC[C@@H](Cc2ccccc2)N1,0,,
CC(C)N1CCOc2ccccc2CCCCC2(CCN(C(=O)CCC3CCC3)CC2)C1=O,0,,
COCC(=O)N1CCCCCCCCN(C(=O)c2ccccc2OC)Cc2ccccc21,0,,
CC(=O)N1CCCCCCCCN(C(=O)Cc2ccc(Cl)cc2)Cc2ccccc21,0,,
CC(=O)Nc1ccc(C(=O)N2CCC3(CC/C=C(\C)CCOc4ccccc4C(=O)NC3)CC2)cn1,0,,
CC(=O)N1CCCCCCCN(C(=O)c2cccc(F)c2)Cc2ccccc21,0,,
COCC(=O)N1CCCN(C(C)C)CCN(C(=O)c2noc3c2CCCCC3)Cc2ccccc21,0,,
COc1ccc(S(=O)(=O)CC(=O)N2CCCCCCN(Cc3ccccc3)CCC2)cc1,0,,
CSCC[C@H](N)C(=O)N1CCN(Cc2ccc(F)cc2)CCCN(C(C)=O)c2ccccc2C1,1,,
COc1ccccc1N(C)CCC(=O)N1CCCCCOc2ccccc2Oc2ncccc2C1,0,,
Cc1nn(C)cc1S(=O)(=O)N1CCC[C@H]2[C@@H]1CCCCCOc1ccccc1C(=O)N2C,0,,
C[C@@H]1CC[C@@H](CNC(=O)c2cccc(Cn3ccnc3)c2)[C@](C)(O)C[C@H](c2ccccc2)C[C@@H](O)C1,0,,
CC(=O)N1CCCCCCCCN(C(=O)c2ccc(C)cc2)Cc2ccccc21,0,,
CC(=O)N1CCCCCCCCN(S(=O)(=O)c2ccccc2F)Cc2ccccc21,0,,
C/C1=C\CCC2(CCN(C(=O)CCn3nc(O)ccc3=O)CC2)CNC(=O)c2ccccc2OCC1,0,,
CC(=O)N1CCCN(C)CCN(C(=O)c2c[nH]c(O)n2)Cc2ccccc21,0,,
CC(C)c1nnc(CCC(=O)N2CCC3(CCCCc4ccccc4O[C@H](C)C(=O)NC3)CC2)o1,0,,
C[C@H]1COc2ccccc2CCCCC2(CCN(C(=O)CN3CCCC3=O)CC2)C(=O)N1,0,,
COCC(=O)N1CCCN(C)CCN(CCC(C)C)Cc2ccccc21,0,,
COCCn1c(C(=O)N2CCCCCOc3ccccc3Oc3ncccc3C2)cc2ccccc21,0,,
CC(=O)N1CCCN(C)CCN(C(=O)CCNC(=O)c2cccnc2)Cc2ccccc21,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3OC)CCO2)C1=O,0,,
CCc1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(CC)C3=O)C2)no1,0,,
O=C(c1cc(F)ccc1F)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN(C)C)CCO2)C1=O,0,,
Cc1nc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCCCC2)co1,0,,
O=C1NCC2(CCCCCOc3ccc(Cl)cc31)CCN(C(=O)CCc1ccccc1F)CC2,0,,
O=C(CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1)NCCc1ccccc1,0,,
Cc1nc(CC(=O)N2CCCC3(CCCCCOc4ccc(Cl)cc4C(=O)NC3)C2)cs1,0,,
CC(C)[C@@H]1NC(=O)C[C@@H](C(=O)NC2CCC2)NC(=O)c2ccccc2OCCNC1=O,0,,
NCCC(=O)N1CCC2(CCCCCc3ccccc3OCCNC2=O)CC1,0,,
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc[nH]n3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3)CCO2)C1=O,0,,
Cc1cc(C)n(CC(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)n1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCn3ccnc3)CCO2)C1=O,0,,
CC(C)[C@H]1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)Cn2ccnc2)CC(=O)N1,0,,
CC(=O)N1CCC(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OC[C@@H](C)NC(=O)C2)CC1,0,,
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnco3)CCO2)C1=O,0,,
O=C1NCC2(CCCCCOc3ccc(Cl)cc31)CCCN(C(=O)C1CCC(F)(F)CC1)C2,0,,
